booking_id,passenger_id_hash,flight_id,booking_date,status,seat_number,airline,source,destination,departure_time,arrival_time,flight_duration_minutes,flight_duration_hours,supplied_duration_minutes,duration_difference_minutes,duration_status,payment_id,amount,payment_method,first_name,last_name,age,gender,aadhaar_masked,phone_masked,email_masked,flight_day_type,age_group,booking_month
B1925,6dbf5c97b3972bc33cc630fd9406dd1e2957e28daf5a308f8093967137802876,UK171,2025-04-20 11:37:36.952,CONFIRMED,7D,Vistara,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,174.0,2.9,174.0,0.0,Valid,PAY1647,5691.29,UPI,Riya,Das,59,M,60**********,+9************,ri****************,Unknown,46-60,2025-04
B1926,e3c878433ba57c2ca8f9d7b744b733276d9abeeb89a525718046754145e586fd,AI081,2025-11-27 11:37:36.952,CANCELLED,18F,Air India,CCU,BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,108.0,1.8,108.0,0.0,Valid,,,,Krishna,Iyer,9,F,46*********,+9************,kr**************************,Unknown,Under 18,2025-11
B1927,9dbf68e071e2c1bc37c5acc4c1e6272d719672928db5a6393249fee4ee9951b0,AI162,2026-01-28 11:37:36.952,PENDING,27D,Air India,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,200.0,3.3333333333333335,200.0,0.0,Valid,,,,Sai,Singh,4,M,58**********,+9************,sa**********************,Unknown,Under 18,2026-01
B1928,dcadd8f9dc6e69dbaf18cc7bf47beee23eb6d886188c54137af3eff804a0c35f,SJ037,2026-01-23 11:37:36.952,CANCELLED,6F,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,197.0,3.283333333333333,197.0,0.0,Valid,PAY1984,6983.66,NETBANKING,Arjun,Khan,29,M,54**********,+9************,ar******************,Unknown,18-30,2026-01
B1929,da15c99dc20d50e06abebbb036a7275c44ea7d078611a19e8af04cf4cbd45319,SJ037,2025-11-05 11:37:36.952,CONFIRMED,6A,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,197.0,3.283333333333333,197.0,0.0,Valid,,,,Arjun,Nair,8,F,22**********,+9************,ar***********************,Unknown,Under 18,2025-11
B1930,b502debe7f09d395199c85c9dc20b9edbc7eb055b4499ff2ea811a2cf747ddfb,UK080,2025-12-16 11:37:36.952,PENDING,3B,Vistara,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0,1.3333333333333333,80.0,0.0,Valid,PAY1311,,UPI,Aditya,Patel,76,F,20**********,+9************,ad**********************,Unknown,60+,2025-12
B1930,b502debe7f09d395199c85c9dc20b9edbc7eb055b4499ff2ea811a2cf747ddfb,UK080,2025-12-16 11:37:36.952,PENDING,3B,Vistara,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0,1.3333333333333333,80.0,0.0,Valid,PAY1547,1625.9,CARD,Aditya,Patel,76,F,20**********,+9************,ad**********************,Unknown,60+,2025-12
B1931,696200fd839848b14ea262f6d11b23f059a1f0a6d4d9a7e2ff44462bd08d35b5,SJ031,2025-09-26 11:37:36.952,PENDING,16C,SpiceJet,DEL,BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,69.0,1.15,69.0,0.0,Valid,PAY1066,10011.51,CARD,Ishaan,Kulkarni,8,M,16*********,+9************,is*************************,Unknown,Under 18,2025-09
B1931,696200fd839848b14ea262f6d11b23f059a1f0a6d4d9a7e2ff44462bd08d35b5,SJ031,2025-09-26 11:37:36.952,PENDING,16C,SpiceJet,DEL,BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,69.0,1.15,69.0,0.0,Valid,PAY1066,10011.51,CARD,IshaanKulkarni,Unknown,8,M,90**********,+9************,is*****************************,Unknown,Under 18,2025-09
B1932,39d0aaae71bcfd7effbecccce4fc4b1af0677da8668619a85134adf6118f65f9,AI199,2025-12-28 11:37:36.952,CANCELLED,4B,Air India,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,219.0,3.65,219.0,0.0,Valid,PAY1284,8636.39,CARD,Aadhya,Mehta,55,M,43**********,+9************,aa**************************,Unknown,46-60,2025-12
B1932,39d0aaae71bcfd7effbecccce4fc4b1af0677da8668619a85134adf6118f65f9,AI199,2025-12-28 11:37:36.952,CANCELLED,4B,Air India,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,219.0,3.65,219.0,0.0,Valid,PAY1568,,UPI,Aadhya,Mehta,55,M,43**********,+9************,aa**************************,Unknown,46-60,2025-12
B1933,69b5e68dd6e023bdce827c0154123c85c52134492db4a8d2f6017b5502cb9da6,6F082,2025-05-28 11:37:36.952,CANCELLED,7B,IndiGo,BOM,BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,120.0,2.0,120.0,0.0,Valid,,,,Sai,Joshi,58,M,15**********,+9************,sa*******************,Unknown,46-60,2025-05
B1934,28f3c2a8d2b4e70a54c280efe2a2d76a3e7523064fd65364d23f0a86d872cee7,UK217,2026-04-12 11:37:36.952,PENDING,9F,Vistara,MAA,CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,55.0,0.9166666666666666,55.0,0.0,Valid,PAY1092,10978.81,UPI,Myra,Gupta,17,F,66********,+9************,my*********************,Unknown,Under 18,2026-04
B1934,28f3c2a8d2b4e70a54c280efe2a2d76a3e7523064fd65364d23f0a86d872cee7,UK217,2026-04-12 11:37:36.952,PENDING,9F,Vistara,MAA,CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,55.0,0.9166666666666666,55.0,0.0,Valid,PAY1092,10978.81,UPI,myra,Gupta,17,F,45*********,+9************,my*******************,Unknown,Under 18,2026-04
B1935,9ab181240ed03a0587f533cac6caa7fa5ae0aacac783e8ab8d4a8728a0568ac7,UK014,2026-04-13 11:37:36.952,CANCELLED,6C,Vistara,HYD,MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,85.0,1.4166666666666667,85.0,0.0,Valid,,,,Vivaan,Sharma,58,M,26**********,+9************,vi*********************,Unknown,46-60,2026-04
B1936,6e3bf1fbe8842e4fb711056e506f5e69467892c32e545a3e4929ec473b3eb207,SJ180,2026-01-11 11:37:36.952,CONFIRMED,14D,SpiceJet,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,288.0,4.8,288.0,0.0,Valid,PAY1187,5159.35,UPI,Sara,Mishra,79,F,89**********,+9************,sa*******************,Unknown,60+,2026-01
B1936,6e3bf1fbe8842e4fb711056e506f5e69467892c32e545a3e4929ec473b3eb207,SJ180,2026-01-11 11:37:36.952,CONFIRMED,14D,SpiceJet,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,288.0,4.8,288.0,0.0,Valid,PAY1937,6127.38,UPI,Sara,Mishra,79,F,89**********,+9************,sa*******************,Unknown,60+,2026-01
B1937,83c85f81da982d4c9ed3c2fcc836cdf2659cfb58f416a0ba429b205847099db5,6F268,2026-02-19 11:37:36.952,CANCELLED,16E,IndiGo,DEL,MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,89.0,1.4833333333333334,89.0,0.0,Valid,PAY1865,6825.66,CARD,Ishaan,Kulkarni,68,F,84**********,+9************,is**************************,Unknown,60+,2026-02
B1938,66ff10bdebab942a3691e4b67ccf38b283d06a7e95740612404d27f022adc272,UK205,2026-04-07 11:37:36.952,CANCELLED,19B,Vistara,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,169.0,2.816666666666667,169.0,0.0,Valid,PAY1419,12242.79,UPI,Aditya,Iyer,21,M,82**********,+9************,ad*********************,Unknown,18-30,2026-04
B1939,3690dd88fd47d82ecc15b98b3a6543e9b3b99ea9e554806446dabf33557a288d,SJ212,2025-07-22 11:37:36.952,PENDING,22B,SpiceJet,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,1.9166666666666667,115.0,0.0,Valid,PAY1131,8851.37,UPI,Vivaan,Chatterjee,67,F,60**********,+9************,vi***************************,Unknown,60+,2025-07
B1939,3690dd88fd47d82ecc15b98b3a6543e9b3b99ea9e554806446dabf33557a288d,SJ212,2025-07-22 11:37:36.952,PENDING,22B,SpiceJet,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,1.9166666666666667,115.0,0.0,Valid,PAY1174,9872.75,UPI,Vivaan,Chatterjee,67,F,60**********,+9************,vi***************************,Unknown,60+,2025-07
B1939,3690dd88fd47d82ecc15b98b3a6543e9b3b99ea9e554806446dabf33557a288d,SJ212,2025-07-22 11:37:36.952,PENDING,22B,SpiceJet,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,1.9166666666666667,115.0,0.0,Valid,PAY1279,7506.15,NETBANKING,Vivaan,Chatterjee,67,F,60**********,+9************,vi***************************,Unknown,60+,2025-07
B1939,3690dd88fd47d82ecc15b98b3a6543e9b3b99ea9e554806446dabf33557a288d,SJ212,2025-07-22 11:37:36.952,PENDING,22B,SpiceJet,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,1.9166666666666667,115.0,0.0,Valid,PAY1409,14923.36,UPI,Vivaan,Chatterjee,67,F,60**********,+9************,vi***************************,Unknown,60+,2025-07
B1940,7f99da50ad19a494319bdc53c673ce72e1234ad854bd1169498fae6d6e9fcacd,UK052,2025-06-25 11:37:36.952,CANCELLED,17C,Vistara,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,52.0,0.8666666666666667,52.0,0.0,Valid,PAY1728,13791.37,CARD,Ananya,Khan,6,F,99**********,+9************,an********************,Unknown,Under 18,2025-06
B1940,7f99da50ad19a494319bdc53c673ce72e1234ad854bd1169498fae6d6e9fcacd,UK052,2025-06-25 11:37:36.952,CANCELLED,17C,Vistara,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,52.0,0.8666666666666667,52.0,0.0,Valid,PAY1810,4783.48,NETBANKING,Ananya,Khan,6,F,99**********,+9************,an********************,Unknown,Under 18,2025-06
B1941,86d87cbac905451cd1cf943b93648d0f6b147644f646a978feb82bf0245d63b5,UK230,2025-06-13 11:37:36.952,CANCELLED,19D,Vistara,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,93.0,1.55,93.0,0.0,Valid,PAY1288,1551.73,CARD,Ananya,Nair,66,F,86**********,+9************,an**********************,Unknown,60+,2025-06
B1942,6ec4e1e528492a65f2ea39d1af0eea8bb76ad5957e63b496e148edb2a37093cc,AI145,2025-07-18 11:37:36.952,CANCELLED,23D,Air India,DEL,BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,265.0,4.416666666666667,265.0,0.0,Valid,PAY1789,1755.58,UPI,Riya,Reddy,62,F,62**********,+9************,ri***********************,Unknown,60+,2025-07
B1943,7b3d44d6828e3b78308e415c43238352b0b6f56ef167c891dc1c9bb0aa38c364,SJ035,2026-03-13 11:37:36.952,CONFIRMED,7E,SpiceJet,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,60.004983333333335,1.0000830555555555,60.0,0.004983333333335338,Valid,PAY1653,9116.92,NETBANKING,Anika,Joshi,67,M,90**********,+9************,an*********************,Unknown,60+,2026-03
B1943,7b3d44d6828e3b78308e415c43238352b0b6f56ef167c891dc1c9bb0aa38c364,SJ035,2026-03-13 11:37:36.952,CONFIRMED,7E,SpiceJet,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,60.004983333333335,1.0000830555555555,60.0,0.004983333333335338,Valid,PAY1920,5304.06,UPI,Anika,Joshi,67,M,90**********,+9************,an*********************,Unknown,60+,2026-03
B1944,a23a32c91af035e12834819b51c2781e7adb28126771f5db1c654d22f68fb8bd,SJ184,2025-07-20 11:37:36.952,CANCELLED,10B,SpiceJet,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,268.0,4.466666666666667,268.0,0.0,Valid,PAY1027,3644.17,UPI,Aadhya,Verma,27,M,17**********,+9************,aa**********************,Unknown,18-30,2025-07
B1944,a23a32c91af035e12834819b51c2781e7adb28126771f5db1c654d22f68fb8bd,SJ184,2025-07-20 11:37:36.952,CANCELLED,10B,SpiceJet,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,268.0,4.466666666666667,268.0,0.0,Valid,PAY1508,9053.91,NETBANKING,Aadhya,Verma,27,M,17**********,+9************,aa**********************,Unknown,18-30,2025-07
B1945,ead35841a79fee2737d8873b15d094d44e54d831f202fb3ddc4fa84ae3ebb6ad,6F207,2025-11-03 11:37:36.952,CONFIRMED,24A,IndiGo,BOM,HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,241.0,4.016666666666667,241.0,0.0,Valid,,,,Ananya,Khan,36,F,55**********,+9************,an*************************,Unknown,31-45,2025-11
B1946,360aedd4c530685d1e43c10ce4c08b4b058c3d72906b4d4ddc621c898663fb49,UK144,2026-03-30 11:37:36.952,CONFIRMED,15A,Vistara,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,172.0,2.8666666666666667,172.0,0.0,Valid,PAY1988,11196.94,UPI,Kavya,Chatterjee,59,F,24**********,+9************,ka*****************************,Unknown,46-60,2026-03
B1947,f15c5a7ae439f4d0d814a0da0ed58a95284bc4359467ecfbb10bcd62e48d1e17,AI126,2025-10-22 11:37:36.952,CONFIRMED,1A,Air India,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,202.0,3.3666666666666667,202.0,0.0,Valid,PAY1627,2186.2,NETBANKING,Kavya,Chatterjee,35,M,50**********,+9************,ka**************************,Unknown,31-45,2025-10
B1948,b53cd664d3caa7d3461db14d746ee0bac972b79bc4dafeabb23ab761cbc4dccb,SJ145,2025-05-19 11:37:36.952,CONFIRMED,10A,SpiceJet,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,177.0,2.95,177.0,0.0,Valid,PAY1495,7705.92,CARD,Ishaan,Nair,78,M,78**********,+9************,is********************,Unknown,60+,2025-05
B1948,b53cd664d3caa7d3461db14d746ee0bac972b79bc4dafeabb23ab761cbc4dccb,SJ145,2025-05-19 11:37:36.952,CONFIRMED,10A,SpiceJet,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,177.0,2.95,177.0,0.0,Valid,PAY1559,6743.77,NETBANKING,Ishaan,Nair,78,M,78**********,+9************,is********************,Unknown,60+,2025-05
B1949,faec6ca7abdf3539a15d61953d677a4cc40aeadae245e68d78d68225b5c5127e,6F040,2025-05-16 11:37:36.952,PENDING,15B,IndiGo,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,281.0,4.683333333333334,281.0,0.0,Valid,PAY1980,11031.75,UPI,Sai,Patel,75,M,69**********,+9************,sa*******************,Unknown,60+,2025-05
B1949,faec6ca7abdf3539a15d61953d677a4cc40aeadae245e68d78d68225b5c5127e,6F040,2025-05-16 11:37:36.952,PENDING,15B,IndiGo,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,281.0,4.683333333333334,281.0,0.0,Valid,PAY1998,3328.36,CARD,Sai,Patel,75,M,69**********,+9************,sa*******************,Unknown,60+,2025-05
B1950,31992dce7e9c9433e21177f4b93370fbe1796e7ac7ccc3e608ea5e32af4c2512,UK049,2025-06-15 11:37:36.952,CONFIRMED,21B,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,45.0,0.75,45.0,0.0,Valid,,,,Shaurya,Chatterjee,62,M,59**********,+9************,sh****************************,Unknown,60+,2025-06
B1951,f0dc16ef2ccee2c0811edee2f0c602b0376a7e022cd5e8e7e422a6f3a12862ce,UK049,2026-03-18 11:37:36.952,CANCELLED,3F,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,45.0,0.75,45.0,0.0,Valid,PAY1929,12831.14,NETBANKING,Shaurya,Reddy,40,M,51**********,+9************,sh***************************,Unknown,31-45,2026-03
B1952,588df506ea4da5834e6f14e61a648232d728e8fdf5576a3d7c78f590ecee346e,AI087,2025-10-18 11:37:36.952,CONFIRMED,2C,Air India,MAA,DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,238.0,3.966666666666667,238.0,0.0,Valid,PAY1370,10237.24,NETBANKING,Diya,Naidu,85,M,14**********,+9************,di********************,Unknown,60+,2025-10
B1953,cbe07980b1f4550e71361c041c8f378a123c61cebc1758c6e1b80a2e268275a5,AI152,2025-05-24 11:37:36.952,CANCELLED,19A,Air India,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,65.0,1.0833333333333333,65.0,0.0,Valid,PAY1341,12741.76,CARD,Aditya,Reddy,80,F,16**********,+9************,ad********************,Unknown,60+,2025-05
B1954,8a16a7c19a04da5413ff22e9804a9a32b319fdc0212f9c9998e3f7080d1a6237,SJ240,2025-11-06 11:37:36.952,CONFIRMED,2A,SpiceJet,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,219.0,3.65,219.0,0.0,Valid,PAY1799,14524.79,NETBANKING,Diya,Naidu,19,M,93**********,+9************,di********************,Unknown,18-30,2025-11
B1955,e71aecf5c85c1563c0d170ad78b68833121b0e9212d6e36fc3c6c20e63dfbb7d,AI212,2025-09-14 11:37:36.952,PENDING,22B,Air India,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,282.0,4.7,282.0,0.0,Valid,,,,Sai,Khan,53,F,46**********,+9************,sa****************,Unknown,46-60,2025-09
B1956,d86941865dd04287dc46753709a6c0e929d3a9239a2d9b325840e3799b238186,AI064,2025-09-21 11:37:36.952,CONFIRMED,3B,Air India,BLR,MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,103.0,1.7166666666666666,103.0,0.0,Valid,,,,Shaurya,Khan,86,F,93**********,+9************,sh*************************,Unknown,60+,2025-09
B1957,075f6dd5d6befe2ed58ab07f2ce22efa55b8c935c798f1589f004e1576553551,6F093,2025-06-07 11:37:36.952,CONFIRMED,32E,IndiGo,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,231.0,3.85,231.0,0.0,Valid,PAY1337,4851.79,CARD,Ishaan,Gupta,68,F,77**********,+9************,is***********************,Unknown,60+,2025-06
B1958,11bfb207a6af40b89d6f9fea27b5195675e39b3e90275c4269ae478ae5a32711,AI118,2025-04-28 11:37:36.952,PENDING,29C,Air India,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,129.0,2.15,129.0,0.0,Valid,PAY1691,1256.74,CARD,Ananya,Banerjee,67,M,54**********,+9************,an***********************,Unknown,60+,2025-04
B1958,11bfb207a6af40b89d6f9fea27b5195675e39b3e90275c4269ae478ae5a32711,AI118,2025-04-28 11:37:36.952,PENDING,29C,Air India,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,129.0,2.15,129.0,0.0,Valid,PAY1945,1471.1,NETBANKING,Ananya,Banerjee,67,M,54**********,+9************,an***********************,Unknown,60+,2025-04
B1959,c6b1aec37b36e779f2f918cbe3af9762d4d771d5fdfe40728db86930c250bca8,AI172,2025-12-19 11:37:36.952,CONFIRMED,23D,Air India,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,45.0,0.75,45.0,0.0,Valid,PAY1076,9818.89,UPI,Arjun,Ghosh,24,M,58**********,+9************,ar************************,Unknown,18-30,2025-12
B1959,c6b1aec37b36e779f2f918cbe3af9762d4d771d5fdfe40728db86930c250bca8,AI172,2025-12-19 11:37:36.952,CONFIRMED,23D,Air India,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,45.0,0.75,45.0,0.0,Valid,PAY1242,7275.19,NETBANKING,Arjun,Ghosh,24,M,58**********,+9************,ar************************,Unknown,18-30,2025-12
B1960,c6a585d0daae307ac216d4febb8665d87f55a5e48b317045c1722955ad85e9fd,6F183,2026-01-30 11:37:36.952,CANCELLED,27E,IndiGo,MAA,HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,164.0,2.7333333333333334,164.0,0.0,Valid,PAY1812,14657.97,CARD,Krishna,Verma,53,F,23**********,+9************,kr**********************,Unknown,46-60,2026-01
B1961,43ed3ef0874d6ee44b32b0f1e731d476502d43b7c5ee43f753207e3498887963,6F200,2025-07-15 11:37:36.952,CONFIRMED,28A,IndiGo,HYD,DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,287.0,4.783333333333333,287.0,0.0,Valid,,,,Aarav,Mishra,61,F,87**********,+9************,aa***********************,Unknown,60+,2025-07
B1962,20e09fcd1bcdf6adcace35266b8c3d44d1b16ac792d199846a07ecfb1f4d5dd1,SJ077,2025-12-23 11:37:36.952,CONFIRMED,18C,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0,2.1333333333333333,128.0,0.0,Valid,PAY1067,9530.25,CARD,Sai,Chatterjee,69,F,55**********,+9************,sa************************,Unknown,60+,2025-12
B1962,20e09fcd1bcdf6adcace35266b8c3d44d1b16ac792d199846a07ecfb1f4d5dd1,SJ077,2025-12-23 11:37:36.952,CONFIRMED,18C,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0,2.1333333333333333,128.0,0.0,Valid,PAY1209,1833.17,UPI,Sai,Chatterjee,69,F,55**********,+9************,sa************************,Unknown,60+,2025-12
B1962,20e09fcd1bcdf6adcace35266b8c3d44d1b16ac792d199846a07ecfb1f4d5dd1,SJ077,2025-12-23 11:37:36.952,CONFIRMED,18C,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0,2.1333333333333333,128.0,0.0,Valid,PAY1656,7948.25,CARD,Sai,Chatterjee,69,F,55**********,+9************,sa************************,Unknown,60+,2025-12
B1962,20e09fcd1bcdf6adcace35266b8c3d44d1b16ac792d199846a07ecfb1f4d5dd1,SJ077,2025-12-23 11:37:36.952,CONFIRMED,18C,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0,2.1333333333333333,128.0,0.0,Valid,PAY1790,11681.57,UPI,Sai,Chatterjee,69,F,55**********,+9************,sa************************,Unknown,60+,2025-12
B1963,da15c99dc20d50e06abebbb036a7275c44ea7d078611a19e8af04cf4cbd45319,UK030,2026-02-24 11:37:36.952,CONFIRMED,27F,Vistara,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,267.0,4.45,267.0,0.0,Valid,,,,Arjun,Nair,8,F,22**********,+9************,ar***********************,Unknown,Under 18,2026-02
B1964,34c9340fb7652ca435fdff9038ab148519b671b18baf1b2135edabfe3c3990ef,SJ232,2025-05-21 11:37:36.952,PENDING,18B,SpiceJet,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,260.0,4.333333333333333,260.0,0.0,Valid,,,,Shaurya,Kulkarni,39,F,19**********,+9************,sh************************,Unknown,31-45,2025-05
B1965,8249f45e7acc37f4632d0a259fbec44a4ed875f9ba9f655e0c57b224d001a1f9,6F090,2026-01-29 11:37:36.952,CONFIRMED,20D,IndiGo,HYD,BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,252.0,4.2,252.0,0.0,Valid,,,,Vivaan,Agarwal,71,F,70**********,+9************,vi************************,Unknown,60+,2026-01
B1966,028cb64631392a377977c87bedcb83b08efa3795ef7252615e60dd9e8b72102e,UK002,2025-11-06 11:37:36.952,CONFIRMED,12B,Vistara,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0,4.866666666666666,292.0,0.0,Valid,PAY1291,14419.64,UPI,Reyansh,Chatterjee,26,M,76**********,+9************,re****************************,Unknown,18-30,2025-11
B1966,028cb64631392a377977c87bedcb83b08efa3795ef7252615e60dd9e8b72102e,UK002,2025-11-06 11:37:36.952,CONFIRMED,12B,Vistara,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0,4.866666666666666,292.0,0.0,Valid,PAY1715,6405.91,UPI,Reyansh,Chatterjee,26,M,76**********,+9************,re****************************,Unknown,18-30,2025-11
B1966,028cb64631392a377977c87bedcb83b08efa3795ef7252615e60dd9e8b72102e,UK002,2025-11-06 11:37:36.952,CONFIRMED,12B,Vistara,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0,4.866666666666666,292.0,0.0,Valid,PAY1964,13474.77,CARD,Reyansh,Chatterjee,26,M,76**********,+9************,re****************************,Unknown,18-30,2025-11
B1967,b6699f1f75b07aaa96b7f6f1ef1d6d58c2b00d2f311d23df9be2942ca0335ae7,AI154,2025-07-03 11:37:36.952,CANCELLED,22C,Air India,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,231.0,3.85,231.0,0.0,Valid,PAY1004,12518.31,CARD,Aadhya,Gupta,39,M,55**********,+9************,aa********************,Unknown,31-45,2025-07
B1968,badbc8cd2f0a1abb3798a7e4bfe25aeb01f21bc0469d012e92ad7a53f4909490,6F089,2025-10-11 11:37:36.952,CONFIRMED,2D,IndiGo,DEL,HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,124.0,2.066666666666667,124.0,0.0,Valid,PAY1582,14600.78,NETBANKING,Riya,Khan,68,F,87*********,+9************,ri*******************,Unknown,60+,2025-10
B1969,ec0811c1674ac79813b0b65c9f9a11f245207d0976e55485d92910094e644390,6F218,2026-04-08 11:37:36.952,CONFIRMED,29A,IndiGo,BLR,BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,227.0,3.783333333333333,227.0,0.0,Valid,PAY1849,13598.0,UPI,Riya,Iyer,15,F,76**********,+9************,ri**********************,Unknown,Under 18,2026-04
B1970,704f2f60253518efc14299ff656eb4988280160e8ddf10b534a049233fcfa873,6F241,2025-11-26 11:37:36.952,CONFIRMED,12B,IndiGo,DEL,HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,35.0,0.5833333333333334,35.0,0.0,Valid,PAY1300,4558.49,NETBANKING,Saanvi,Singh,62,M,20**********,+9************,sa*************************,Unknown,60+,2025-11
B1971,e0c4ae7c95c83413b3810dd2b7255fcbf8bf407eef7a1b01f21fc01e0d1b73e1,6F116,2025-08-20 11:37:36.952,CONFIRMED,2B,IndiGo,MAA,CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,139.0,2.316666666666667,139.0,0.0,Valid,,,,Muhammad,Singh,19,M,21**********,+9************,mu************************,Unknown,18-30,2025-08
B1972,7eaf1e6c1630f0c8a2856d98642aa558e04431b37f75a59a998747e5f9e8496c,UK199,2025-04-18 11:37:36.952,CANCELLED,19B,Vistara,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,211.0,3.5166666666666666,211.0,0.0,Valid,PAY1736,5458.57,UPI,Reyansh,Joshi,33,F,29**********,+9************,re***********************,Unknown,31-45,2025-04
